,index,tweet,injury_report
7444,3049,And scores on a Grandal base hit. It's a 2-0 Sox lead.,0
7445,14210,Stand Up To Cancer. Miss you Dad,0
7446,10244,@TheGratefulCub Or at least give him back his sticky stuff.,0
7447,10026,Brutal inning for Matzek.,0
7448,3778,"After Ward RBI double makes it 11-8, what's left of the crowd with a ""FIRE BOONE FIRE BOONE"" chant",0
7449,11665,"The MLB trade deadline may be a month away, but that didn’t stop the Blue Jays and Marlins from striking a four-player deal on Tuesday morning.  @IBWAA #MLB  https://t.co/1VbhJgby7A",0
7450,8933,Diamondbacks had not won consecutive games since May 10.,0
7451,3634,"In light of the new guidance issued Thursday by the U.S. Centers for Disease Control and Prevention, and in accordance with state and local health officials, effective May 15, guests will not be required to wear masks at outdoor locations/seating areas within Comerica Park.",0
7452,5450,Too smooth  https://t.co/imIhU9LB2g,0
7453,8845,"All-Star Cedric Mullins homered. 4-1, Orioles.",0
7454,13219,@chelseacutler all the sports were cancelled tonight so the stage is yours can we speed up time?,0
7455,10854,"Elias: “You look historically, statistically at the draft, you’d be surprised how disappointing a high pick is over time, but we feel that we should be getting an impact player with this pick. That's our goal. I think if that doesn’t happen we’ll feel like we failed with the pick",0
7456,5491,@tigers @Indians we do how do u do,0
7457,1159,Christian Arroyo welcomes himself back from the IL with a solo homer and the Sox lead 1-0.,1
7458,5907,"The Yankees, who scored three runs in the first inning last night, already lead 2-0 in the first inning tonight against All-Star pitcher Yusei Kikuchi.",0
7459,6002,@ChiBearsSox fraud twitter account + ratio,0
7460,12389,Willy Adames doubles with one down in #Brewers first and Christian Yelich walks but Avisail Garcia grounds into double play. No score after one.,0
7461,11711,"Yordan Alvarez played in his 162nd career game tonight:  .308/.393/.603, 183 hits, 42 doubles, 44 HRs, 138 RBIs, 76 walks, 175 K’s, .996 OPS.",0
7462,154,Brandon Nimmo slices a leadoff single to right field in his first at-bat since April 30.,0
7463,2389,"The #RedSox today reinstated INF Christian Arroyo from the 10-day IL and optioned INF/OF Michael Chavis to Worcester.   RHP Eduard Bazardo was reinstated from the minor league IL, recalled from Worcester, and placed on the 60-day IL with a right lat strain.",1
7464,9234,The start of tonight's game in Boston will be delayed. We will provide updates as they are made available to us.  #TogetherRoyal  https://t.co/iN9N0t9qWQ,0
7465,10406,"Eddie Olczyk, not Jason Sudeikis, is doing the seventh inning stretch.",0
7466,10332,This has statistically been a very bad inning for Duane Underwood Jr.,0
7467,9872,"Tyler Mahle is turning this into a quality start. He’s up to five strikeouts, and the Brewers have whiffed on 11 of their 21 swings against his fastball.",0
7468,5779,@hmckee92  https://t.co/IjiPQqwH9L,0
7469,1995,"@GallahanKen Was scored a sacrifice, fielder's choice. I guess because if the first baseman chose to, he could've just tagged him for the out instead of trying for the play at the plate.",0
7470,14767,“One of those ‘oh s---’ moments.”   @HowardBeck goes inside the block that helped the Bucks win a pivotal Game 4:  https://t.co/g1eSPxdH6c  https://t.co/E4k6rxKBFH,0
7471,2477,Shohei Ohtani up with the tying run on second. Winning run on first.,0
7472,14944,Interesting tidbit that means nothing… Joey Gallo wears No. 13 for the Rangers  No Yankee has been No. 13 since Alex Rodriguez from 2004 to 2016,0
7473,14916,We are just so proud 🥺  https://t.co/5spGl4aTkw,0
7474,6535,@nflq21a Fair.,0
7475,3943,#Brewers not waiting for 1B help.,0
7476,1257,"Extras, here we come",0
7477,10708,And Trent Grisham gets his revenge. Nats turn an 8-0 lead with Max Scherzer on the mound in the 4th into a 9-8 walk-off loss in San Diego.,0
7478,6801,Another absolute tank from Austin Slater. It's 3-0.   His 467-foot home run goes four feet farther than his 463-foot homer from last night's game.,0
7479,204,@raford3 Nope.,0
7480,5127,#ALLRISE  https://t.co/S8SYzubXRM,0
7481,12701,Y'all know how to find the final score. Have a good night.,0
7482,8240,Andre Scrubb is warming. The Astros are probably without Ryan Pressly and Ryne Stanek today. Brooks Raley is on the COVID IL. Cristian Javier can't pitch on back-to-back days.,1
7483,9166,You're invited to Benny's Birthday Bash.  #TogetherRoyal  https://t.co/XIuwXKgke6,0
7484,2772,"Very RH lineup for #Rays (with unusual move of Mejia and Zunino both in) vs. #BlueJays, LH Ray  https://t.co/36pnQMWk5A",0
7485,6868,"Kevin Gausman said San Francisco is about more than the fog, so he has some suggestions for the City Connect jerseys. ""They should have dressed up as prisoners at Alcatraz or something. I think that would've been great.""",0
7486,13184,"Tonight, Shohei Ohtani makes history.  ⭐️ AL Starting Pitcher  ⭐️ AL Designated Hitter  ⭐️ AL Lead-off Batter   @Angels | #WeBelieve  https://t.co/afLZLeGff4",0
7487,14341,Here's @jimcallisMLB's look at 7 teams that did well in the Draft:  https://t.co/Bg4HYHZgnY  https://t.co/MLovGkZrqG,0
7488,8402,"Nothin’ but thunder, lightning, dark clouds and sheets of rain at Citi Field right now. The warning track is completely flooded.  https://t.co/92DVYm0yas",0
7489,7062,Zack Wheeler won't face Javy Báez tonight. Cubs just scratched him.,0
7490,7387,McHugh's first pitch to Hernandez is bunted foul and we are back underway for Game 2 at 3:06. #Rays #Indians,0
7491,11147,Very grateful that ⁦@NewbergReport⁩ is on the team and carrying our Rangers draft preview coverage while I’m out this week.   https://t.co/BfhNa4jZIc,0
7492,4660,The Diamondbacks claimed Jordan Weems off waivers. Weems was DFA’d on Saturday.,0
7493,15017,A perfectly judged approach helps Mackenzie Hughes move two clear at -5 #TheOpen  Follow the action at  https://t.co/xYY44zAFs3  https://t.co/m2NCT2UWjJ,0
7494,2643,"@NickCaminoWKYC That's not always a bad thing.  For some of us, it doesn't matter how much beauty sleep we get... it's not helping lol.",0
7495,5408,⚾: 5:10pm PT vs. Astros 📺: NBCSCA 📻: Bloomberg 960 AM 🎧:  https://t.co/M834H8aCde 📲:  https://t.co/sssl73rFGn Starting pitcher: Manaea  #RiseAndGrind x @Chevron  https://t.co/f3bDkaDWCa,0
7496,14519,Congrats to our All-Star giveaway winners! Adam Frazier bat: @zzatezalo9 Bryan Reynolds jersey: @cass_nedley,0
7497,15688,Now is the time to enter the @ValleyfairMN Ball contest for today's 7:05 p.m. game. Use the hashtag #ValleyFairBall and guess how many fair balls will be hit in tonight's game. The winner will receive a Valleyfair VIP pack.,0
7498,5484,"""What's for dinner?"" #AthleticsFoodTrucks  https://t.co/bE6WeaWsmD",0
7499,10025,"Tyler Matzek ninth inning: walk, single, walk to load bases, and a walk of Bryan Reynolds to give the Pirates a 2-1 win over the #Braves on a walk-off walk.  Horrendous.",0
7500,2628,"Springs strikes out Bradley to end the inning, but it's going to take at least a half-dozen to come up with a win tonight.  #Indians 5 #Rays 5 Mid 5",0
7501,13809,this mf divorced 😂😂😂 where ya wifey at? 💯,0
7502,5757,"The Astros against Frankie Montas: Altuve 4, Brantley DH, Correa 6, Alvarez 7, Gurriel 3, Tucker 9, McCormick 8, Toro 5, Maldonado 2  McCullers Jr. RHP",0
7503,1615,Counsell said Ashby will continue to pitch in short bursts in Nashville to stay ready in that role if needed.,0
7504,3296,@TaylorBlakeWard ❤️ thanks for letting us have this,0
7505,10804,"@a_vi98 on it, will do",0
7506,12739,"Willie Ross after performing the Heimlich maneuver on a woman who was choking on a hot dog: “I’ve seen a lot. In the grand scheme of things, this was low on the totem pole.” Willie also wouldn’t let anyone call him a hero.   Story:  https://t.co/4LmD0Mmcmr",0
7507,5623,"""Lined to right field, there's a base hit and an RBI for Nimmo and the Yankee lead is now 4-3."" #TweetLikeSterls",0
7508,4559,#Reds made plenty of mistakes in the final two innings and it added up to a blown five-run lead. Royals beat the Reds on a walk-off.  https://t.co/Wlwr1dSIS8,0
7509,1280,Astros' ragtag lineup gets past Indians  https://t.co/uRCcH52a4R,0
7510,10977,"Adolis Garcia’s 3rd 2-homer game of 2021 gives him 20 homers for the season. He is the 5th Rangers rookie with 20+ HR in a year: Incaviglia, 30 in 1986; Teixeira, 26 in 2003; Hostetler, 22 in 1982; Mazara, 20 in 2016.",0
7511,1858,Two outs in the seventh inning marks the first time either team has had a runner on second base.,0
7512,10685,"Let's spelling bee.  (She spelled ""rolamite"" correctly; I probably would not have spelled it correctly)  https://t.co/Ymbs7qeVDL",0
7513,9103,"Got that warm, fuzzy Friday feeling!  Recap ➡️  https://t.co/KjeFyrO5T3 Game story ➡️  https://t.co/8pdlz5hZ1I  https://t.co/UrogTddH9i",0
7514,5228,"Look, you don't pay Wilmer Flores for his glove work",0
7515,2468,99 on the corner 😳  https://t.co/wXqadqRoM9,0
7516,10995,LHP Hyeon-jong Yang has been assigned outright to Triple-A Round Rock. He was optioned on Wednesday and designated for assignment on Thursday.,0
7517,9017,"Rockies today designated pitcher Ryan Castellani for assignment. He debuted last season with an impressive start at Seattle, but he's been struggling this season in AAABQ. Rox also claimed lefty starter Bernardo Flores Jr. from the Cardinals and sent him to the Isotopes.",0
7518,6544,José Urquidy said today he doesn’t yet know when he will be cleared to resume throwing because it depends on how he feels/how his shoulder responds to treatment but suggested it’ll be another 10 days to two weeks.,1
7519,9004,Keston Hiura hit a sacrifice line drive in the 11th that scored Manny Piña and the Brewers rallied for a 5-4 win over the Rockies. The Rox are now 6-29 on the road this season.,0
7520,6211,"57 pitches through two for Kikuchi, who does not seem to be on tonight",0
7521,7685,#FarFromOver,0
7522,2951,@Det2021WSChamps We're going to make it a wallpaper.,0
7523,11209,Looked like a double from here. Called foul. #Indians asking for review.,0
7524,5473,Baseball and brunch! #AthleticsFoodTrucks  https://t.co/EoiJgknweY,0
7525,12144,"Between innings, I was subjected to watching this monstrosity be created in the back room of the press box. How’s your day going?  https://t.co/wIwJ3CX155",0
7526,9774,Just a couple of teammates enjoying a laugh!  https://t.co/rJPTogBqsd,0
7527,4475,Tidy 12-pitch first inning for the #Rays Rich Hill with a pair of Ks,0
7528,12703,Merrill Kelly was removed from today's game with right leg cramping.,1
7529,7139,"@rl0west_ @loldev00 @marose66 aren't you guys all Giants fans, you can control the amount of respect you give lol",0
7530,1906,"Phillip Evans at 1B, Ben Gamel in LF and Jared Oliva in RF as Ka’ai Tom goes on 10-day IL.  https://t.co/xL4ObnlFj8",1
7531,7281,David Fletcher has a hit in 7 consecutive at-bats. He is now hitting an even .300 on the season.,0
7532,14639,Let’s throw it back to the ‘99 All-Star Game and vintage Pedro.   #TBT x @DrSheffieldsNat  https://t.co/8kFmFWke2U,0
7533,551,"Kyle Schwarber homers, Yan Gomes throws out a runner trying to steal. Groundhog Day.",0
7534,6565,@sam_gutterman @Josh_s215 1-2-3.,0
7535,1870,"Even with the offense sputtering the way it is, can't imagine the Giants are thrilled to face Paul Goldschmidt and Nolan Arenado in the same lineup for the first time.  Goldy career numbers vs. SF: .289/.403/.522, 24 HR Arenado career numbers vs. SF: .291/.354/.556, 31 HR",0
7536,11312,"Daniel Vogelbach (hamstring) hit on the field for the first time today. Still has hurdles ahead in terms of running and defense, but it was a good step forward, he said.",1
7537,4383,"Andrew Knapp's first homer in three months is a shot onto Sheffield Ave. Phillies and Cubs tied, 1-1.",0
7538,3323,"Rain has eased to a drizzle at Citi Field and should be completely out of the area soon. The grounds crew is sweeping water off the tarp. Best educated guess, tarp will come off soon and the game will start at some point in the 10 p.m. hour.",0
7539,9771,Week begins with a W!  https://t.co/UNerXFDwa7,0
7540,3736,Urshela up with the bases loaded. Hit a grand slam vs. Cleveland in Game 2 of the WC series last year.,0
7541,9128,"These guys put up All-Star numbers, you made sure they became ALL-STARS❗️  Shoutout to everyone in Reds Country and beyond who voted. ❤️  https://t.co/IgqpBEDA4Q",0
7542,6147,"Trea Turner, making plays.",0
7543,5928,"Justus Sheffield ... 2020: 2 home runs allowed, 55.1 innings 2021: 14 home runs allowed, 72+ innings",0
7544,14727,White Sox starters this weekend: Fri: Cease; Sat: Giolito; Sun: Rodon,0
7545,11177,Bryant sends the 1st pitch off the wall in left-center for a 3-run double.  Cubs up 7-2.,0
7546,4130,Jake Arrieta lasts 1.2 IP in back to back starts. Gives up 7 tonight. With 2 more on the bases,0
7547,7188,Gerrit Cole: “It’s a pretty brutal feeling to let the team down like that.’’,0
7548,14959,"Only RT this if you can make the game on Saturday July 24th at Citi Field, and want FREE TICKETS in the Big Apple Reserve. We'll pick some of you at random and forward you the tickets.",0
7549,9634,"This is third time this year the Astros have won at least 6 consecutive games. During this streak, the bullpen has held opponents (CLE, OAK) to 3 earned runs in 19 innings (1.42 ERA).",0
7550,7899,"Ballgame.  Génesis Cabrera's fateful changeup proved the back-breaker, with St. Louis not able to claw back in the eighth and ninth. It didn't help that the offense was held flummoxed by a Rockies starter for the third consecutive day.  The #STLCards lose, 3-2. They are 41-43.",0
