,index,clean,injury_report
6127,4744,Yordan Alvarez playing left field behind Framber Valdez third consecutive Valdez start Valdez comes tonight groundball percentage,0
6128,1846,The Padres traded Yu Darvish Joe Musgrove reasons obvious enough Theyre good Good pitchers turns help build good pitchers Two sports spin masters working alongside Chris Paddack shows httpstcouoxSXibfRM,0
6129,12508,The knee injury Tom Brady played Super Bowlwinning season pretty serious one httpstcoSPLgJu,1
6130,816,Game Nats Padres httpstcoPxPajcwR,0
6131,7591,Shohei Ohtani went deep,0
6132,6070,At point Angels need consistently strong pitching want keep stringing together wins But right timely offense working More third comeback second walkoff week lifted back httpstcocHmOqR,0
6133,7723,For BaseballAmerica My updated Tigers Top Prospects Some new faces including key names MLBDraft class httpstcoTQSwDLn,0
6134,11696,Royals C Cameron J Gallagher begin rehab assignment tonight TripleA Omaha,1
6135,1768,RedSox Oakland Game Hernández CF Verdugo RF Martinez DH Devers B Vázquez C González SS Santana LF Dalbec B Chavis B Pivetta SP,0
6136,3766,richroberts The possibilities endless,0
6137,12545,Nootbaar recalled Carlos IL right thumb ligament sprain STLCards,1
6138,10814,Trout still compression sleeve right calf These looked like completely full intensity swings either But still good sign see,1
6139,1480,arbuzzy pack extra antifrizz spray yeehaw,0
6140,1712,keatN He Hes rookie Has great stuff Itll come time,0
6141,5727,Cubs rotation break Fri Hendricks Sat Alzolay Sun Davies,0
6142,10584,JacobWWynkoop No lol You good,0
6143,1702,I raise httpstcovsvyUXRX,0
6144,14028,The White Sox reinstated catcher Yasmani Grandal injured list tonight game Cubs Guaranteed Rate Field lamondpope story httpstcoHzTZoirUkK,1
6145,12621,Detroit Tigers waver Casey Mizes load management injuries amass httpstcoBOUKpo,1
6146,1232,Astros ragtag lineup gets past Indians httpstcouRCcHaR,0
6147,5711,As manager Bob Melvin got tossed,0
6148,9166,Mel RaysBaseball stevecarney Try calling Rays,0
6149,7422,Trevor Rogers said talked try least get inning Tuesday AllStar Game Marlins,0
6150,5141,Matt Olson struggles Were kinda treading water right Have AllStar break hit reset button nd half normally Weve always past good nd half team I know would different year,0
6151,833,Ranger Suarez notched first majorleague save Rhys Hoskins Bryce Haprer drove two runs apiece Phillies win previously scorching Padres First backtoback wins since fourgame spurt June Phillies,0
6152,3668,Alex Cora It crazy game If guys want go every play crazy game ended winning,0
6153,12856,Evan White undergo seasonending surgery repair labrum hip next days Justin Dunn start throwing mouond five days Justus Sheffield resumed playing light catch,1
6154,6122,Aristides Aquino really good night triple foot fly mph bat hard ground ball third reached base error walk,0
6155,133,Give us boldest trade proposal want see happen years deadline JonHeyman amp DaveValleMLB could weigh proposed deal MLBTonight,0
6156,8203,GoCubs today I switched twitter name ago lost But found,0
6157,2019,Whoops I numbers wrong Jonathan Loaisigas velo prior tonight I selected fourseam Statcast search tool His sinker harder Anyway real heat tonight closing Stros,0
6158,3680,David Fletcher third hit night batting average Mariners bring lefty Anthony Misiewicz face Shohei Ohtani two outs seventh Angels,0
6159,4773,mattbreen httpstcofennxaCj,0
6160,9986,Rangers start LHP Taylor Hearn Tuesday,0
6161,1099,In game Jace Peterson homered deGrom Jose Peraza homered Hader Couple former Braves significant long balls couple decent pitchers,0
6162,5812,AllStar RHP Ryan Pressly allowed earned run innings since start June retiring batters faced strikeouts one walk span,0
6163,7438,Shortstop Willy Adames right answer lot things right redhot Milwaukee Brewers httpstcobRInEtjpIH via journalsentinel,0
6164,4670,You send back Altoona You simply send back Altoona,0
6165,10744,Roberto Perez left rehab appearance RubberDucks top fifth precaution Right hand contusion Has rehabbing finger surgery,1
6166,4304,jquadddddd Believe I everything I,0
6167,4112,Some unfinished business avlev mikespringer coachjosh You Won Mets Bowman Prospects Lot Please DM full name address mention Mets Prospects DM Thanks everyone playing LGM,0
6168,698,Continued OF Trey Amburgey Major League contract selected man roster TripleA ScrantonWilkesBarre,0
6169,4707,Two play Cameron Smith Hell looking finish well Follow progress httpstcoxYYzAFs TheOpen httpstcoCijhgvjMdC,0
6170,4500,Mets RISP far three innings five stranded Two offensive juggernauts far season going,0
6171,8368,samanthahill So glad could join us,0
6172,5855,The Cincinnati Reds swept every team NL Central season httpstcoWOXvYTQJT,0
6173,12740,First resident Olympic Village tests positive coronavirus httpstcoztxUlUsj,1
6174,8853,bleachead pretty mane,0
6175,13622,John Ursua field Aaron Fuller injury tent Not good day Seattle front far,1
6176,11130,Indians pleased medical exam tests Shane Bieber Still might week two starts throwing,1
6177,13506,Danielle Hunter said first practice back felt like nothing worry neck everything injury behind Asked whether put restrictions himselfhis workload Hunter said unrestricted I whatever,1
6178,3761,Collin McHugh leads Tampa Bay back field First pitch Game coming Trop Rays go light blue tops game dark blue game Rays Indians,0
6179,2386,CubsCentral mauroerik Thanks I missed Calliss tweet guys yesterday,0
6180,13188,ballsandgutters I think push innings year returning TJ surgery see He actually pitched see paper He extended time making starts,1
6181,8558,I think guys walked us stephbee target,0
6182,3806,Jayce Tingler said Padres near top terms sticky stuff usage He also expressed concern hardline approach anything rosin Were coming aches pains different spots Is games I think,0
6183,208,Elias Díaz walkoff hero second time three days The entire team running around outfield going crazy Rockies win,0
6184,1004,Brewers runs per game Adrian Housers last nine starts,0
6185,4716,And next day ht diemitdemblubb httpstcosqaFmmTqh,0
6186,12752,Castellanos game HBP Aristedes Aquino takes RF,1
6187,9576,The June AL Player Month already making strong case July CarryTheFreight httpstcoFfNYtEeacB,0
6188,11381,Alex Reyes joins Nolan Arenado Cardinals lone two AllStar representatives injuryriddled uber prospect AllStar closer Awesome Yadier Molina Tyler O Neill Adam Wainwright Giovanny Gallegos miss,1
6189,3792,Red Sox affiliates went Sunday Tanner Nishioka blasting two homers Portland Nick Yorke Jay Groome good days Greenville httpstcoceEWyyTJU,0
6190,3148,trying figure BallardWarhol connection morning I stumbled upon quote Ballards Paris Review interview I like httpstcoVGJrnXv,0
6191,8405,Revised June Giants vs A lineup Austin Slater LF Darin Ruf B Mike Yastrzemski RF Wilmer Flores B Brandon Crawford SS Donovan Solano B Curt Casali C Mauricio Dubon CF Johnny Cueto SP,0
6192,10848,Before Nationals get underway lovely San Diego injury updates Turner Gomes Hudson Finnegan Strasburg Fedde httpstcoGNkKfBvr,1
6193,7401,Stay hallway stay directional toward plate delivery get side side Getting rotational hurts fastball command,0
6194,243,With th strikeout Matt Carpenter Germán Márquez career double digit strikeout games Thats tied Ubaldo Jiménez third franchise history,0
6195,9035,Austin Hays ties sixth inning twoout RBI double brings home Cedric Mullins,0
6196,3320,Rodolfo Castro hitting,0
6197,1558,Bobby Dalbac RBI single left field wall Phil Gosselin play well,0
6198,12999,Chris Owings underwent surgery left thumb Mike Redmond said return Rockies timetable,1
6199,13164,Conforti I mean last year Dionte dropsies JuJu come find injured Claypool held back prevent rookie wall STILL get used point I agree entirely,1
6200,1929,To Eutaw St,0
6201,7176,Grateful say I visited current MLB ballparks Thrilled part broadcast BlueJays Mariners starting pm ET tonight httpstcozEZnp,0
6202,6736,Vesia th different relief pitcher Dodgers added roster days,0
6203,10025,Ok get bad right Per ESPNStatsInfo On July Angels took lead Brewers proceeded lose worst loss team led last seasons,0
6204,6083,buystockinshel WE,0
6205,13899,West Virginias Isaiah Cottrell achilles fully cleared basketball related activities per Bob Huggins Could key piece Mountaineers front skill level,1
6206,6294,WalkOffWalk Interesting I thinking I proof though,0
6207,10504,KK best outing year seven scoreless innings translator Craig Choi Today I focused strikeouts San Francisco batters aggressive hit first second pitch Says able efficient today STLCards,0
6208,3864,And walk No hitter McClanahan set th pitch Rays Kittredge bullpen th,0
6209,4475,Tarp unfurled,0
6210,10786,The Astros playing bench tonight Cleveland To summarize Martín Maldonado bereavement leave Yordan Alvarez paternity leave Kyle Tucker back spasms could pinch hit maybe Michael Brantley right side discomfort Jose Altuve rest day,1
6211,6518,Hes probably tired bullcrap Philly veteran NFL offensive player said Ertz ESPNs Jeremy Fowler With fresh start still great httpstcoZIFNmce,0
6212,2606,I know Eddie Rosario thought fouled pitch foot David Ortiz would appalled lack hustle Rays Indians T,0
6213,13898,Xaviers Nate Johnson lower leg fully cleared basketball related activities per Travis Steele Jack Nunge knee close back Nunge transfer Iowa,1
6214,505,After three innings seven runs Blake Snell Joe Musgrove making first relief appearance since March The sixman rotation could ever called shortlived,0
6215,1431,Joey Bart today His bloop single rightcenter field makes Giants third,0
6216,9780,Good thing DJ LeMahieu words Kendall Graveman ninth inning otherwise much talk httpstcoqbyZRmaMKA,0
6217,1264,Judge buttons HR trot Houston httpstcosYdhyrdBoO,0
6218,10382,Red Sox Athletics Hernández B Verdugo DH Martinez LF Bogaerts SS Devers B Renfroe RF Vázquez C Dalbec B Santana CF Richards P,0
6219,8163,BoSoxInjection EDDDDGGGAAAARRRRRR,0
6220,1585,WhiteSox Lineup Cesar Hernandez B Luis Robert CF Jose Abreu B Eloy Jimenez LF Yoan Moncada B Andrew Vaughn DH Brian Goodwin RF Danny Mendick SS Zack Collins C Starting Pitcher Reynaldo Lopez,0
6221,12239,Drew Rasmussen takes McHugh start eighth Since coming IL May Collin allowed one earned run IP BB K Rays,1
6222,661,Indians lineup vs Rays Tampa Gaither product Oscar Mercado CF httpstcofvVLOzpQF,0
6223,13711,Pete Alonso Xrays arm negative He got triceps swelling HBP ninth,1
6224,10,JaredCarrabis Yup still,0
6225,2926,Mets treaded water Zack Scott said past three weeks But next seven games Pirates Luis Rojas For say got ta get winning streak something like mentality Game game mentality,0
6226,8204,jackjack LGN Hes man rested trying get tonight offday,0
6227,11063,Hyde said Travis Lakins Sr ready spring training today elbow surgery orioles,1
6228,5588,Kilnandez jmjones omg hahaha,0
6229,5961,Final Marlins Braves,0
6230,5752,Final Tigers White Sox Record The Tigers record since May,0
6231,6011,Several roster moves Astros Yordan Alvarez paternity list Martín Maldonado bereavement list Garrett Stubbs Ralph Garza Jr Peter Solomon optioned Class AAA Sugar Land,0
6232,524,Hey mlb watch owners front office peoplejust give trophy players let celebrate fans,0
6233,8671,jayjaffe cool freedom choice etc etc,0
6234,4681,Skubs TrumpLogic BravesAshland THANK YOU,0
6235,2383,Trea Turner made filthy play high high chopper Manny Machado Barehanded threw strike Josh Bell first third inning Also made nice running play earlier inning,0
6236,320,MLB Tik Tok underrated httpstcoLApRoTms,0
6237,9977,The Tigers first half ended thud Here ways finish strong httpstcocFspKRca,0
6238,1058,Sources Trevor Bauers administrative leave extended days MLB consent MLBPA effective tomorrow,0
6239,3065,Kitt Joey gettin done httpstcoDYEFIEf,0
6240,5969,I want part honest Charlie I consider home run hitter I know I good representation home run derby per say I look home run hitter,0
6241,2974,Hirokazu Sawamura missed middlemiddle Jose Rojas drives one Its th RedSox httpstcovvFZKsD,0
6242,10130,MelanieLynneN raford WellI I sat stands family first game raining,0
6243,10882,There could lot changes Reds bullpen next couple weeks Michael Lorenzen expected make rehab appearance TripleA next week Tony Santillan moving reliever role httpstcoExIduAR,1
6244,3243,wrote article months ago wrong I liked addition I anymore Villar TheBrooklynGem httpstcoaNfPRMrIW MetsJunkies MetsJunkies MetsTwitter LFGM LGM MLB MLBTwitter httpstcoeVkmhMSi,0
6245,10159,Toboni Mayer Big kid Probably He never lifted weight He moves loose comfortable actions That excites us scouts We see lot runway moving forward He natural feel natural instincts game,0
6246,13248,Freeman rest today You know feeling well lineup httpstcoEgUcNShhJQ,1
6247,10573,The Brewers send three pitchers AllStar Game first time ever Brandon Woodruff Corbin Burnes Josh Hader,0
6248,8613,God bless family,0
6249,9734,If Waiting For Godoy homer Reno wait long His third series,0
6250,5640,planetzing It people using approved designation excuse getting vax even tho never needed approval items use every day Too many people get blessed inundated science denials I guessing I deleting,0
6251,9051,szncole MRREDDONUTS httpstcoolJZmYlIWw,0
6252,3025,Dr Nilo Azad Trey Mancini oncologist Johns Hopkins throwing ceremonial first pitch tonight orioles,0
6253,686,Backtoback winner Only pierogi wins AllStar Break TakeThat Boom httpstcocmUHjbaQMk,0
6254,9079,Threerun homer Curt Casali Erick Fedde Giants Outside sinker ran back plate,0
6255,11487,Mariners starter Justus Sheffield goes day injured list left forearm strain day getting roughed Yankees httpstcowqKTjmXIFi via seattletimes,1
6256,980,Gleyber Torres bullet single forces Giancarlo Stanton hit deck Stanton trots home make New York,0
