,injury_report,tweet
1106,0,"The Cubs broke out of their offensive slump with an RBI single by Javier Baez in the first inning, but Eugenio Suárez prevented any further damage with a good double play on a ground ball up the line.  Earlier this week, David Bell discussed Suárez’s defense.  https://t.co/zXXYNzbCbf"
1107,1,"Reds pitcher Jeff Hoffman has been out since May 26, but he said he feels ready to return from a right shoulder impingement.  “I’m ready to go. I’ve relayed that message to them that I’m ready to go in whatever capacity they decide to use me in.”    https://t.co/orwvrMtqO2"
1108,0,"David Bell says Lucas Sims might be ahead of Tejay Antone.  “All the reports have been really encouraging, maybe quicker than we thought.”  The end of July is a ""realistic goal."""
1109,0,"David Bell says Tejay Antone had a PRP injection earlier this week.  “After that, there’s a little bit of a period where you don’t do a whole lot. He’ll start ramping up here… He should be throwing here any day."""
1110,0,The usual lineup with the sweep on the line.
1111,0,"Joey Votto has been working on his defense recently. A lot.  Yesterday, his leaping double play brought the Reds back into 2nd place in the NL Central.  ""He works so hard on defense. It’s nice when you make a play like that that really leads to a win.”   https://t.co/0hC6knWvl0"
1112,0,"@William46676045 Yesterday, Jeff Hoffman allowed one run in four innings in Triple-A for his third rehab start. David Bell said the next step is TBD.  Michael Lorenzen pitched a scoreless inning with the Reds Arizona Complex League team this week. He could head to Triple-A soon for a rehab game."
1113,0,"For the first time since April 22, the Reds are in second in the NL Central standings.  Over the last two games, Joey Votto led them there.   https://t.co/ScDqQK6xTm"
1114,0,The Cubs are on a seven game losing streak.  That set of circumstances leads Cubs standout closer Craig Kimbrel to the mound in the eighth inning with the Reds leading 3-2 and Nick Castellanos at the plate.
1115,0,"Sean Doolittle, Ryan Hendrix and Josh Osich have allowed one hit over the last three innings with four combined strikeouts.  They’ve all pitched some of their most impressive innings of the year as the Reds lead 3-2 in the bottom of the eighth."
1116,0,This is the Reds second mid-inning pitching change of the last two innings.  This is a big game for the bullpen since the Reds have won back-to-back close games and used many of their top relievers.
1117,0,"Eugenio Suárez is confident in the  minor adjustments he has been making.  He hits the go-ahead single as the Reds take a 3-2 lead, and Joey Votto pointed to him after Votto scored.  Reds lead 3-2."
1118,0,Joey Votto saves a run with one of his best defensive plays of the year on a 3-6-3 double play.   He has the celebration to match the moment.
1119,0,@Kentuckinnati Second foul ball of the year in the press box.
1120,0,"With two runners on base and two outs in the fifth, Tyler Mahle reached back for some extra velocity and got a strikeout to end the inning.  He’s at 102 pitches with the Cubs up 2-1 in the fifth."
1121,0,"And the very next day, Joey Votto hits a home run to center in front of a packed GABP and cuts the Reds deficit to 2-1 in the fourth.  Over a 162 game season, if he didn’t miss time this year, he’d be on a 33 home run pace."
1122,0,"Tyler Mahle is at 66 pitches through three innings. The Cubs have put eight balls in play, and five of them have been against Mahle’s fastball."
1123,0,Kris Bryant is hitting .393 with a 1.237 OPS against the Reds this season.  Add on to that after Bryant opens the third inning with a homer as the Cubs lead the Reds 2-0.
1124,0,Tyler Mahle strands the bases loaded in the first with a swing and miss strikeout against Jason Heyward.  The Cubs now have an MLB worst .182 batting average over their last 30 games. They still rank last in runs in that stretch (86).
1125,0,"“I don’t want to be a part of it because, to be honest with you Charlie, I don’t consider myself a home run hitter. I don’t know if I’d be a good representation of a home run derby, per say. I don’t look at myself as a home run hitter.”"
1126,0,Reds outfielder Jesse Winker ranks fourth in the NL with 19 home runs.   Home run derby?  “I don’t want to do it. I want to go watch and drink a beer and enjoy it…. I’m going to go watch Shohei Ohtani do it. I’m going to really enjoy all of it.”
1127,1,There was a silver lining when Eugenio Suárez cut his finger while barbecuing.   Here’s what the Reds third baseman is working on at the plate.    https://t.co/kDMXeTAfJG
1128,1,Reds reliever Michael Feliz is going on a rehab assignment in Louisville. The Reds claimed Feliz from the Pirates earlier this season.
1129,0,"This is the first time the Reds have used this batting order all year.   With Tyler Stephenson starting against a right-handed pitcher, he’s hitting between Votto and Naquin."
1130,0,@marksantana8 I agree.
1131,0,"@JUhlTrucker That means a lot, I really appreciate it. Thanks for following along."
1132,0,"Also, I know Frank Robinson is one of the great hitters in team history, but I didn’t realize he got hit by so many pitches.  Again, there have been 58 seasons where a Reds player was hit 10 times.  Frank Robinson is responsible for six of them."
1133,0,"In the entire history of the Reds, there have been 58 total seasons where a Reds player has been hit by a pitch at least 10 times in a year.  Kyle Farmer and Jonathan India have already been hit 10 times, and it’s only the halfway point of the season."
1134,0,"Statistically, the Reds have one of the best offenses in the NL. They rank second in runs, fifth in homers, second in batting average, second in OPS and second in total bases.  The Reds rank first in two major categories: hits and hit by pitches."
1135,0,"@DarrenGarrett17 @LndsPatterson Really appreciate you reading. That's a really good point, the goal line defense in particular could be interesting."
1136,0,"The Bengals defensive tackle with the most experience in Cincinnati is Josh Tupou, a 2017 undrafted free agent with seven career starts.  It’s a new group in 2021. Here’s what to expect.   https://t.co/nCK1AZvGBj"
1137,0,"The Reds are trying to gain ground in the playoff race in a stretch of divisional games before the trade deadline.  ""We're not afraid to look at that or acknowledge that it is important,"" David Bell said.  Friday's win over the Cubs was a step forward.   https://t.co/ldSAmH2PXt"
1138,0,When was the last time Joey Votto had a moment like that in front of that big of a crowd in an important game at this point of the season?   https://t.co/ldSAmGLf5V
1139,0,Where would the Reds be without Brad Brach?  He just got out the heart of the Cubs order over 1.1 innings as the Reds lead 2-1 in the bottom of the eighth.
1140,0,"Without Tejay Antone and Lucas Sims, it feels like the Reds have started using more relievers per game but in shorter outings.  The Reds first three relievers today didn’t pitch a full inning."
1141,0,"Attendance: 40,854 fans and the first sellout of the year."
1142,0,"Before Joey Votto’s double, the Reds had a 33% chance to win.  Votto just turned around the game with a two-run go-ahead double. Nick Castellanos got a great jump from first to score."
1143,1,"In his first start back off the IL, Sonny Gray allowed one run in five standout innings.  His 86th and final pitch was a 94 mph sinker that caught the corner of the plate for strike three.  Art Warren is in for the sixth with the Reds trailing 1-0."
1144,0,"Mills is hitting here, and no one is warming up in the Cubs bullpen.  This is shaping up to be his best start of the year."
1145,0,"Cubs starter Alec Mills has only pitched more than four innings twice all season. He hasn’t pitched more than five innings all year in 16 games.  Through four shutout innings against the Reds tonight, he has only allowed one hit."
1146,0,Sonny Gray has pitched a few gems this year.   Gray is pitching like he did in those games with five strikeouts through three shutout innings so far.
1147,1,"After Sonny Gray came off the injured list in April, he later said he could tell he was “back” when he painted the corners on strikeout pitches.   He’s doing that extremely well already on his first start in nearly a month."
1148,0,Reds notes  -Prospect Mark Kolozsvary on his anticipation to play for Team USA in the Olympics -Tyler Naquin update -Michael Lorenzen update    https://t.co/v1Z4GyXKyM
1149,0,"Last night was a big one for the Reds with Nick Castellanos and Jesse Winker named All-Star starters.  Earlier this year, I wrote a story on how Winker proved MLB scouts wrong   https://t.co/WXTT15fVIe  And how Castellanos developed his competitive drive.   https://t.co/6n7MAdEH9V"
1150,0,@apb17762 The timing likely was impacted by the late roster move.
1151,1,Tyler Naquin (wrist) is back in the starting lineup for the first time since last Saturday.
1152,0,@ConnorW64233490 They had to wait until they made the roster move (Sonny Gray).
1153,0,"Sonny Gray is officially back on the roster, and he’ll start tonight."
1154,0,"David Bell says Eugenio Suárez is back in the lineup tonight.  Suárez was on the bench for the last two days.  “It’s always nice to let your body heal and just feel stronger."""
1155,0,Jesse Winker gets the new sign on the side of GABP.  https://t.co/Thk2aPqYwO
1156,0,Reds star outfielders Jesse Winker and Nick Castellanos have been named All-Star Game starters.   They’ve been two of the best hitters in the league this year.  https://t.co/5a7m12VLdF
1157,0,"Joey Votto has a philosophy on curtain calls. “Try to get as many as you can in your career.”  On Wednesday, Votto had one of them after hitting his 1,000th career RBI.   https://t.co/RvdWfmIRQx"
1158,0,"@blacksqrrl @Jeff_Erickson The Reds haven’t had a ninth inning specialist this season, and a number of players have been used in the ninth depending on matchups."
1159,0,"@Johannes356 Santillan has been a starter for so long, it could be beneficial to get some reps in the bullpen first."
1160,1,"David Bell says Tony Santillan will be pitching in relief in Triple-A.  Santillan, a top-10 prospect for the Reds, will be transitioning to the bullpen."
1161,0,"David Bell doesn’t compare Eugenio Suárez sitting for two days to Joey Votto.  “Let’s make the most of these two days and make sure he gets a good break and then we have every intention of putting him back in the lineup tomorrow and he knows that."""
