,injury_report,tweet,data_cleaned
1367,0,Carlos Carrasco is on the Citi Field mound practicing fielding.  https://t.co/RN4jlvrRK8,Carlos Carrasco Citi Field mound practicing fielding httpstcoRNjlvrRK
1368,0,Mets lineup vs. Brewers’ right-hander Brandon Woodruff:  CF Nimmo SS Lindor LF Smith 1B Alonso 2B McNeil RF Conforto 3B Villar C McCann RHP Megill,Mets lineup vs Brewers righthander Brandon Woodruff CF Nimmo SS Lindor LF Smith B Alonso B McNeil RF Conforto B Villar C McCann RHP Megill
1369,0,I’ll be on WFAN talking Mets with Richard Neer in 10 minutes. Tune in. 🎙,I WFAN talking Mets Richard Neer minutes Tune
1370,0,"Sometimes it’s that simple: Mets have juice, Yankees don’t    https://t.co/2EmxUTdbdU",Sometimes simple Mets juice Yankees httpstcoEmxUTdbdU
1371,0,"Luis Rojas on All-Star selections:  ""We have Jake only. For me, there should've been a couple more guys, and [Taijuan] Walker is one of them. Edwin Diaz, too.""",Luis Rojas AllStar selections We Jake For couple guys Taijuan Walker one Edwin Diaz
1372,0,"Jonathan Villar activated, Albert Almora optioned.",Jonathan Villar activated Albert Almora optioned
1373,0,"Jacob deGrom has officially been named an NL All-Star. In a snub to Taijuan Walker, deGrom is the only player representing the Mets.  This is deGrom's fourth All-Star nod in his eight-year career.",Jacob deGrom officially named NL AllStar In snub Taijuan Walker deGrom player representing Mets This deGroms fourth AllStar nod eightyear career
1374,0,This freaking guy  https://t.co/QYt06MvZva,This freaking guy httpstcoQYtMvZva
1375,0,"Nimmo and Voit's race to first base looked like a tie in real time, but in replay clearly Nimmo got there first. But the call stands. Nimmo is out. Luis Rojas is big mad.  https://t.co/fjh9oo0q22",Nimmo Voit race first base looked like tie real time replay clearly Nimmo got first But call stands Nimmo Luis Rojas big mad httpstcofjhooq
1376,0,Straight up tone-deaf.,Straight tonedeaf
1377,0,"Carlos Carrasco's ""fastball velocity was similar to where it is mid-season"" in his first bullpen session throwing off the rubber, per Luis Rojas.",Carlos Carrascos fastball velocity similar midseason first bullpen session throwing rubber per Luis Rojas
1378,0,"Oh man, what a heartbreak for the fans at Yankee Stadium right now.  They started cheering when Taijuan Walker came on the field to throw, and fans started scrambling back to their seats... only to be told the game is #banged. Lots of boos.",Oh man heartbreak fans Yankee Stadium right They started cheering Taijuan Walker came field throw fans started scrambling back seats told game banged Lots boos
1379,0,Jacob deGrom has been named the NL’s Pitcher of the Month for June. It’s his second career such award.,Jacob deGrom named NL Pitcher Month June It second career award
1380,0,It takes more than mere heroism to elevate from a Cy Young winner to a living legend. It takes something very unfamiliar to the Mets across the years: a healthy dose of luck.  ✍🏽 Column on Jacob deGrom:  https://t.co/AocjE7dbWl,It takes mere heroism elevate Cy Young winner living legend It takes something unfamiliar Mets across years healthy dose luck Column Jacob deGrom httpstcoAocjEdbWl
1381,0,Jayce Tingler said it's safe to assume Austin Nola won't return until after the All-Star break. Nola is catching a couple of bullpen sessions at Petco today.,Jayce Tingler said safe assume Austin Nola return AllStar break Nola catching couple bullpen sessions Petco today
1382,0,"Jake Cronenworth, Yu Darvish and Mark Melancon will join Fernando Tatis Jr. at the All-Star Game. The Padres have four All-Stars for the first time since 1998 (Tony Gwynn, Kevin Brown, Greg Vaughn, Trevor Hoffman). This year’s omissions include Manny Machado and Joe Musgrove.",Jake Cronenworth Yu Darvish Mark Melancon join Fernando Tatis Jr AllStar Game The Padres four AllStars first time since Tony Gwynn Kevin Brown Greg Vaughn Trevor Hoffman This year omissions include Manny Machado Joe Musgrove
1383,0,"Manny Machado has twice gotten into an 0-2 count against Vince Velasquez, once thanks to a called strike outside the zone. Both at-bats ended in a home run.",Manny Machado twice gotten count Vince Velasquez thanks called strike outside zone Both atbats ended home run
1384,1,CJ Abrams has been diagnosed with a fractured left tibia and sprained left MCL. He will miss the rest of the season. Estimated recovery is three months.,CJ Abrams diagnosed fractured left tibia sprained left MCL He miss rest season Estimated recovery three months
1385,0,Rain-induced weirdness: Joe Musgrove appears to be the first pitcher to get a win after a start of less than five innings since Drew Carpenter in 2009. Tim Hill got a save after pitching the fifth inning.,Raininduced weirdness Joe Musgrove appears first pitcher get win start less five innings since Drew Carpenter Tim Hill got save pitching fifth inning
1386,0,"Ryan Weathers was optioned before he could face the Reds in San Diego. He will be recalled to start Thursday’s game at Great American Ball Park, where he used to have a locker beside his dad’s.",Ryan Weathers optioned could face Reds San Diego He recalled start Thursday game Great American Ball Park used locker beside dad
1387,0,"With Blake Snell getting scratched and a bullpen game on deck, it seems likely the Padres will soon need Ryan Weathers in some capacity. He had been told he'd be starting a big-league game this week, though that was before the development with Snell.",With Blake Snell getting scratched bullpen game deck seems likely Padres soon need Ryan Weathers capacity He told would starting bigleague game week though development Snell
1388,0,@SuckaFree1on1 @BigBussy69 Not today. I’m just a mess!,SuckaFreeon BigBussy Not today I mess
1389,0,"@BigBussy69 @SuckaFree1on1 Er, two",BigBussy SuckaFreeon Er two
1390,0,"@BigBussy69 @SuckaFree1on1 I misread, sorry. Strahm sometime after the break. The other three before",BigBussy SuckaFreeon I misread sorry Strahm sometime break The three
1391,0,@SuckaFree1on1 Before is the hope for all three,SuckaFreeon Before hope three
1392,0,"@kevinnnn22 Not yet, no. Meant that more in the sense that he wasn’t even a finalist at his position.",kevinnnn Not yet Meant sense even finalist position
1393,0,"All-star snub Jake Cronenworth earned his first NL Player of the Week award. In six games, the Padres second baseman hit .391/.481/1.000 with seven runs, two doubles, four home runs, nine RBI and four walks.",Allstar snub Jake Cronenworth earned first NL Player Week award In six games Padres second baseman hit seven runs two doubles four home runs nine RBI four walks
1394,0,@RussoJackson Same,RussoJackson Same
1395,0,"From now until September, the division-leading Giants are scheduled for 26 games against winning teams. The Dodgers will play 21. The Padres, meanwhile, have only 10 on the docket:  https://t.co/WJ2mgQDa8o",From September divisionleading Giants scheduled games winning teams The Dodgers play The Padres meanwhile docket httpstcoWJmgQDao
1396,1,"Jayce Tingler said the Padres are ""optimistic"" 10 days on the IL will get the inflammation out of Dinelson Lamet's forearm. Ryan Weathers, recently optioned to Triple A, is an option to step into the big-league rotation.",Jayce Tingler said Padres optimistic days IL get inflammation Dinelson Lamets forearm Ryan Weathers recently optioned Triple A option step bigleague rotation
1397,0,"Fernando Tatis Jr. has hit 1,188 feet worth of home runs tonight. It's the fifth inning.",Fernando Tatis Jr hit feet worth home runs tonight Its fifth inning
1398,0,"Jake Cronenworth joined Vladimir Guerrero Jr., Nolan Arenado, Rafael Devers and Eduardo Escobar as players to homer in four consecutive games this season. Cronenworth is the first Padre to do that since Fernando Tatis Jr., who's also having a pretty good game.",Jake Cronenworth joined Vladimir Guerrero Jr Nolan Arenado Rafael Devers Eduardo Escobar players homer four consecutive games season Cronenworth first Padre since Fernando Tatis Jr also pretty good game
1399,0,The Padres are slugging .611 this homestand. They came in slugging .375.,The Padres slugging homestand They came slugging
1400,0,"Tatis said Ronald Acuña Jr. had been trying to convince him to participate. ""I told him to have fun this year,"" Tatis said, ""but next time I go, I'm gonna win it.""",Tatis said Ronald Acuña Jr trying convince participate I told fun year Tatis said next time I go I gon na win
1401,1,"Citing the health of his shoulder and the Padres’ postseason hopes, Fernando Tatis Jr. has decided not to participate in the Home Run Derby. He said he plans to be a future multi-time participant.",Citing health shoulder Padres postseason hopes Fernando Tatis Jr decided participate Home Run Derby He said plans future multitime participant
1402,0,"We're chatting about the Padres here. Please feel free to leave questions, thoughts or comments. Thanks.  https://t.co/R8TXAenPbD",Were chatting Padres Please feel free leave questions thoughts comments Thanks httpstcoRTXAenPbD
1403,0,"If the regular season ended today, the Padres would play the Dodgers in an elimination game. Who would be favored?  https://t.co/5wCub7V8PZ",If regular season ended today Padres would play Dodgers elimination game Who would favored httpstcowCubVPZ
1404,0,"Jayce Tingler on Manny Machado: ""That's a bad man. Just an absolute bad man.""",Jayce Tingler Manny Machado Thats bad man Just absolute bad man
1405,0,Manny Machado is well on his way to a third Gold Glove. He tormented the Dodgers' hitters in the Padres' first three-game sweep of L.A. since 2013.,Manny Machado well way third Gold Glove He tormented Dodgers hitters Padres first threegame sweep LA since
1406,0,"Trevor Bauer's last 21 pitches to Manny Machado have consisted of nothing but sliders. In that span, Machado has struck out twice, grounded out and crushed a 424-foot home run.",Trevor Bauers last pitches Manny Machado consisted nothing sliders In span Machado struck twice grounded crushed foot home run
1407,0,"Jake Cronenworth hit his 11th home run, this one off Trevor Bauer. He had never hit more than 10 in a professional season. ""I think he's one of the better players in the league, period,"" Jayce Tingler said today.",Jake Cronenworth hit th home run one Trevor Bauer He never hit professional season I think one better players league period Jayce Tingler said today
1408,0,The Padres hung on to beat the Dodgers and win a sixth consecutive game. Here's one takeaway: Mason Thompson could be quite impactful this summer.,The Padres hung beat Dodgers win sixth consecutive game Heres one takeaway Mason Thompson could quite impactful summer
1409,0,"@ben_varela Thanks for the support, Ben!",benvarela Thanks support Ben
1410,0,"Much has gone right for the Padres since they returned to a fully reopened Petco Park, but a lot of fans have noticed something that’s currently missing. We discuss that and more in our latest mailbag:  https://t.co/XjWNkqELtz",Much gone right Padres since returned fully reopened Petco Park lot fans noticed something currently missing We discuss latest mailbag httpstcoXjWNkqELtz
1411,1,"X-rays on Ha-seong Kim's finger were negative, Jayce Tingler said. He is day to day.",Xrays Haseong Kims finger negative Jayce Tingler said He day day
1412,0,"Jake Cronenworth has six extra-base hits, including three home runs, in his last six games. You could argue he should be higher than sixth among NL second basemen in All-Star voting.",Jake Cronenworth six extrabase hits including three home runs last six games You could argue higher sixth among NL second basemen AllStar voting
1413,0,Yu Darvish tonight became the first Padres pitcher to strike out seven consecutive batters in a game since Jake Peavy in 2007.,Yu Darvish tonight became first Padres pitcher strike seven consecutive batters game since Jake Peavy
1414,0,The Padres have made no outs and clubbed three extra-base hits against Julio Urías in the first inning. The latest was a three-run homer by Manny Machado.,The Padres made outs clubbed three extrabase hits Julio Urías first inning The latest threerun homer Manny Machado
1415,0,"With his teammates and their families watching, Nabil Crismatt and his wife just did a gender reveal on the field. It's a girl.",With teammates families watching Nabil Crismatt wife gender reveal field Its girl
1416,0,The Padres swept a four-game series against the Reds. Petco Park is back.,The Padres swept fourgame series Reds Petco Park back
1417,0,Ha-seong Kim singled against a 99 mph sinker from Luis Castillo. That's the fastest pitch he's turned into a hit.,Haseong Kim singled mph sinker Luis Castillo Thats fastest pitch turned hit
1418,1,"The Padres say Fernando Tatis Jr. is feeling better today and team trainers are ""encouraged."" He remains day to day.",The Padres say Fernando Tatis Jr feeling better today team trainers encouraged He remains day day
1419,0,The Padres are recalling Nick Ramirez and Mason Thompson. This will be Thompson’s first call-up. The 2016 third-round draft pick has been closing games for El Paso.,The Padres recalling Nick Ramirez Mason Thompson This Thompson first callup The thirdround draft pick closing games El Paso
